identifier,logp_crippen,mol_weight,hb_donors,hb_acceptors,smiles
BEJNAI,-3.1237600000000088,1222.4050788079999,6,16,Cc1ccc(cc1)C1=CC(=NN1c1ccc(cc1)S(N)(=O)=O)C(F)(F)F.Cc1ccc(cc1)C1=CC(=NN1c1ccc(cc1)S(N)(=O)=O)C(F)(F)F.O=C([O-])C1[NH2+]CCC1.O=C([O-])C1[NH2+]CCC1.O=C([O-])C1[NH2+]CCC1.O=C([O-])C1[NH2+]CCC1
BEJNAI01,-3.1237600000000088,1222.4050788079999,6,16,Cc1ccc(cc1)C1=CC(=NN1c1ccc(cc1)S(N)(=O)=O)C(F)(F)F.Cc1ccc(cc1)C1=CC(=NN1c1ccc(cc1)S(N)(=O)=O)C(F)(F)F.O=C([O-])C1[NH2+]CCC1.O=C([O-])C1[NH2+]CCC1.O=C([O-])C1[NH2+]CCC1.O=C([O-])C1[NH2+]CCC1
BEKBOJ01,-6.305999999999992,580.0137772079999,8,10,OC(CN1C=[NH+]C=C1)(P(O)(O)=O)P(O)(=O)[O-].OC(CN1C=[NH+]C=C1)(P(O)(O)=O)P(O)(=O)[O-].O.O
BEKBOJ02,-6.305999999999992,580.0137772079999,8,10,OC(CN1C=[NH+]C=C1)(P(O)(O)=O)P(O)(=O)[O-].OC(CN1C=[NH+]C=C1)(P(O)(O)=O)P(O)(=O)[O-].O.O
BEKNUE,-7.553100000000005,314.92398491200004,1,5,O=[I](=O)(=O)[O-].OC(=O)c1c[nH+]ccc1
BELGUX,-6.972299999999995,299.12083714791,2,7,Nc1[nH+]cnc(N)c1.O=C([O-])CCC(=O)[O-].O.O.O.O
BELWOF,-9.455800000000009,528.055248096,4,12,O=P1([O-])OP(=O)([O-])OP(=O)([O-])OP(=O)([O-])O1.O.O.[NH2+]1CC[NH2+]CC1.[NH2+]1CC[NH2+]CC1
BEMBUS,-6.282000000000007,588.1241249679999,6,12,O=N(=O)C1=C([N-]C(=N1)C1=NC(=C([N-]1)N(=O)=O)N(=O)=O)N(=O)=O.CS(C)=O.CS(C)=O.NC(N)=[NH2+].NC(N)=[NH2+]
BEMWOJ,-9.242900000000004,358.14805493990997,7,6,O=C([O-])CNC(=O)c1ccccc1.NC(N)=[NH2+].NC(N)=[NH2+].O=C([O-])[O-]
BENPRL,3.7687000000000017,381.185255228,1,4,Fc1ccc(cc1)C(=O)CCCN1CCC(CC1)N1C(=O)Nc2ccccc12
BENPRL01,3.7687000000000017,381.185255228,1,4,Fc1ccc(cc1)C(=O)CCCN1CCC(CC1)N1C(=O)Nc2ccccc12
BENPRL02,11.306099999999992,1143.5557656839999,3,12,Fc1ccc(cc1)C(=O)CCCN1CCC(CC1)N1C(=O)Nc2ccccc12.Fc1ccc(cc1)C(=O)CCCN1CCC(CC1)N1C(=O)Nc2ccccc12.Fc1ccc(cc1)C(=O)CCCN1CCC(CC1)N1C(=O)Nc2ccccc12
BENVIB,5.191040000000004,686.3859255760001,4,6,CCCCNC(=O)[N-]S(=O)(=O)c1ccc(C)cc1.CCCCNC(=O)[N-]S(=O)(=O)c1ccc(C)cc1.[NH3+]CCCC.[NH3+]CCCC
BENWUO,-1.3931199999999964,724.3908106240001,8,8,O=C1NC(=O)C=C([O-])N1.O=C1NC(=O)C=C([O-])N1.CC[NH+](CC)CC(=O)Nc1c(C)cccc1C.CC[NH+](CC)CC(=O)Nc1c(C)cccc1C
BENZAC,1.3848,122.036779432,1,1,OC(=O)c1ccccc1
BENZAC01,1.3848,122.036779432,1,1,OC(=O)c1ccccc1
BENZAC02,1.3848,122.036779432,1,1,OC(=O)c1ccccc1
BENZAC07,1.3848,122.036779432,1,1,OC(=O)c1ccccc1
BENZAC08,1.3848,122.036779432,1,1,OC(=O)c1ccccc1
BENZAC09,1.3848,122.036779432,1,1,OC(=O)c1ccccc1
BENZAC10,1.3848,122.036779432,1,1,OC(=O)c1ccccc1
BENZAC11,1.3848,122.036779432,1,1,OC(=O)c1ccccc1
BENZAC12,1.3848,122.036779432,1,1,OC(=O)c1ccccc1
BENZAC13,1.3848,122.036779432,1,1,OC(=O)c1ccccc1
BENZAC14,1.3848,122.036779432,1,1,OC(=O)c1ccccc1
BENZAC15,1.3848,122.036779432,1,1,OC(=O)c1ccccc1
BENZAC16,1.3848,122.036779432,1,1,OC(=O)c1ccccc1
BENZAC17,1.3848,122.036779432,1,1,OC(=O)c1ccccc1
BENZAC18,1.3848,122.036779432,1,1,OC(=O)c1ccccc1
BENZAC19,1.3848,122.036779432,1,1,OC(=O)c1ccccc1
BENZAC20,1.3848,122.036779432,1,1,OC(=O)c1ccccc1
BENZAC21,1.3848,122.036779432,1,1,OC(=O)c1ccccc1
BENZAC22,1.3848,122.036779432,1,1,OC(=O)c1ccccc1
BENZAC23,2.7696000000000005,244.073558864,2,2,OC(=O)c1ccccc1.OC(=O)c1ccccc1
BENZAC24,1.3848,122.036779432,1,1,OC(=O)c1ccccc1
BENZAC25,1.3848,122.036779432,1,1,OC(=O)c1ccccc1
BENZAC26,1.3848,122.036779432,1,1,OC(=O)c1ccccc1
BENZNP10,3.1659000000000015,505.08863046999994,1,10,O=N(=O)c1ccc(OP(=O)([O-])Oc2ccc(cc2)N(=O)=O)cc1.[NH3+]c1ccc(cc1)C(=O)OCC
BEPTAT,1.0041199999999997,386.14778642399995,3,6,CN1C=C[N+](=C1C)C.OC(=O)c1ccccc1O.Oc1ccccc1C(=O)[O-]
BEPTIB,-11.275599999999983,820.3800903199999,8,16,[NH2+]1CCOCC1.[NH2+]1CCOCC1.[NH2+]1CCOCC1.[NH2+]1CCOCC1.OC(=O)CCC(O)=O.O=C([O-])CCC(=O)[O-].O=C([O-])CCC(=O)[O-].OC(=O)CCC(O)=O
BEQGIN,4.887800000000005,382.144805656,0,3,CCOC(=O)N1CCC(CC1)=C1c2ccc(Cl)cc2CCc2cccnc12
BEQGIN01,4.887800000000005,382.144805656,0,3,CCOC(=O)N1CCC(CC1)=C1c2ccc(Cl)cc2CCc2cccnc12
BEQGIN02,4.887800000000005,382.144805656,0,3,CCOC(=O)N1CCC(CC1)=C1c2ccc(Cl)cc2CCc2cccnc12
BEQGIN03,4.887800000000005,382.144805656,0,3,CCOC(=O)N1CCC(CC1)=C1c2ccc(Cl)cc2CCc2cccnc12
BEQGIN04,4.887800000000005,382.144805656,0,3,CCOC(=O)N1CCC(CC1)=C1c2ccc(Cl)cc2CCc2cccnc12
BEQGIN05,4.887800000000005,382.144805656,0,3,CCOC(=O)N1CCC(CC1)=C1c2ccc(Cl)cc2CCc2cccnc12
BEQGIN06,4.887800000000005,382.144805656,0,3,CCOC(=O)N1CCC(CC1)=C1c2ccc(Cl)cc2CCc2cccnc12
BEQGIN07,4.887800000000005,382.144805656,0,3,CCOC(=O)N1CCC(CC1)=C1c2ccc(Cl)cc2CCc2cccnc12
BEQGIN08,4.887800000000005,382.144805656,0,3,CCOC(=O)N1CCC(CC1)=C1c2ccc(Cl)cc2CCc2cccnc12
BEQJIQ,6.826900000000011,576.3814747639999,5,5,CC12CCC3C(CCc4cc(O)ccc34)C1CCC2O.CC12CCC3C(CCc4cc(O)ccc34)C1CCC2O.CO
BEQJIQ01,6.826900000000011,576.3814747639999,5,5,CC12CCC3C(CCc4cc(O)ccc34)C1CCC2O.CO.CC12CCC3C(CCc4cc(O)ccc34)C1CCC2O
BEQJUC,-1.935899999999998,597.220155412,4,7,Clc1ccc2N(C3CC[NH+](CCCN4C(=O)Nc5ccccc45)CC3)C(=O)Nc2c1.OC(=O)C=CC(=O)[O-].O.O.O.[H].[H]
BERLOZ,-10.603600000000007,690.2411713920002,8,12,[NH3+]C(CCC(=O)NC(CSSCC(NC(=O)CCC([NH3+])C(=O)[O-])C(=O)NCC(O)=O)C(=O)NCC(O)=O)C(=O)[O-].O.O.O.O.[H].[H].[H].[H].[H].[H]
BERNAP,-2.9904999999999977,515.2452090159999,6,8,CC(C)C1=CC(=O)NC(=O)N1.Nc1ncnc2NC=Nc12.CC(C)C1=CC(=O)NC(=O)N1.O.O.O.O
BERNIV,-3.5071999999999957,280.145678248,2,5,[NH3+]C(CC(C)C)C(=O)[O-].[NH3+]C(CCSC)C(=O)[O-]
BERNIV01,-3.5071999999999957,280.145678248,2,5,[NH3+]C(CCSC)C(=O)[O-].[NH3+]C(CC(C)C)C(=O)[O-]
BERPUK,-3.0530999999999873,1165.26854198009,5,27,OC(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O.O=C([O-])c1cc(cc(c1)N(=O)=O)N(=O)=O.O.C1[NH+]2CN3CN1CN(C2)C3.OC(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O.OC(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O.O.C1[NH+]2CN3CN1CN(C2)C3
BERPUK01,-2.193899999999992,582.130632764,2,14,O.C1[NH+]2CN3CN1CN(C2)C3.OC(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O.O=C([O-])c1cc(cc(c1)N(=O)=O)N(=O)=O
BERQAQ,-4.2403999999999975,220.14230712,2,4,[NH3+]C(C(C)C)C(=O)[O-].[NH3+]C(CC)C(=O)[O-]
BERQEU,-3.850299999999997,234.157957184,2,4,[NH3+]C(C(C)C)C(=O)[O-].[NH3+]C(CCC)C(=O)[O-]
BERQIY,-3.897299999999996,266.130028184,2,5,[NH3+]C(C(C)C)C(=O)[O-].[NH3+]C(CCSC)C(=O)[O-]
BESJES,0.9897999999999996,323.09174876799995,4,6,NC1=NC(=O)NC=C1F.COc1cc(C=CC(O)=O)ccc1O
BETANB,-3.2187999999999963,197.005140724,1,1,[Br-].C[N+](C)(C)CC(O)=O
BETANB01,-3.2187999999999963,197.005140724,1,1,[Br-].C[N+](C)(C)CC(O)=O
BETANC,-3.2187999999999963,153.055656304,1,1,[Cl-].C[N+](C)(C)CC(O)=O
BETANC01,-3.2187999999999963,153.055656304,1,1,[Cl-].C[N+](C)(C)CC(O)=O
BETANC02,-3.2187999999999963,153.055656304,1,1,[Cl-].C[N+](C)(C)CC(O)=O
BETANC03,-3.2187999999999963,153.055656304,1,1,[Cl-].C[N+](C)(C)CC(O)=O
BETHUH,7.52060000000001,756.3159143679999,4,10,COc1cc(OC)cc(C=Cc2ccc(O)cc2)c1.COc1cc(OC)cc(C=Cc2ccc(O)cc2)c1.NC(=O)c1cccnc1.NC(=O)c1cccnc1
BETLEV,7.520600000000011,756.3159143679999,4,10,NC(=O)c1cccnc1.COc1cc(OC)cc(C=Cc2ccc(O)cc2)c1.COc1cc(OC)cc(C=Cc2ccc(O)cc2)c1.NC(=O)c1cccnc1
BETXEG,16.869199999999974,1760.7842960319995,4,28,Nc1ncnc2N(N=C(c3ccc(Oc4ccccc4)cc3)c12)C1CCCN(C1)C(=O)C=C.Nc1ncnc2N(N=C(c3ccc(Oc4ccccc4)cc3)c12)C1CCCN(C1)C(=O)C=C.Nc1ncnc2N(N=C(c3ccc(Oc4ccccc4)cc3)c12)C1CCCN(C1)C(=O)C=C.Nc1ncnc2N(N=C(c3ccc(Oc4ccccc4)cc3)c12)C1CCCN(C1)C(=O)C=C
BETXEG01,8.434600000000005,880.3921480160001,2,14,Nc1ncnc2N(N=C(c3ccc(Oc4ccccc4)cc3)c12)C1CCCN(C1)C(=O)C=C.Nc1ncnc2N(N=C(c3ccc(Oc4ccccc4)cc3)c12)C1CCCN(C1)C(=O)C=C
BETXON,-2.803199999999997,344.15028495999996,4,3,[Cl-].CCC([NH2+]C(C)C)C(O)c1ccc(O)c2NC(=O)C=Cc12.O
BEVMIY,-3.028079999999995,315.16818752,4,6,Cc1ccccc1OCC(=O)[O-].OCC[NH+](CCO)CCO
BEVMIY01,-3.028079999999994,315.16818752,4,6,OCC[NH+](CCO)CCO.Cc1ccccc1OCC(=O)[O-]
BEVZIP,-2.3348999999999993,380.1291762200001,7,10,OC(=O)CCC(O)=O.OC(=O)CCC(O)=O.Nc1nc(N)nc(N)n1.O
BEWKUJ,0.8864999999999997,249.057197592,2,3,Nc1ccc(cc1)S(=O)(=O)N=C1NC=CC=C1
BEWKUJ04,0.8864999999999997,249.057197592,2,3,Nc1ccc(cc1)S(=O)(=O)N=C1NC=CC=C1
BEWKUJ05,0.8864999999999997,249.057197592,2,3,Nc1ccc(cc1)S(=O)(=O)N=C1NC=CC=C1
BEWKUJ11,0.8864999999999997,249.057197592,2,3,Nc1ccc(cc1)S(=O)(=O)N=C1NC=CC=C1
BEWKUJ12,0.8864999999999997,249.057197592,2,3,Nc1ccc(cc1)S(=O)(=O)N=C1NC=CC=C1
BEWKUJ13,1.7729999999999995,498.114395184,4,6,Nc1ccc(cc1)S(=O)(=O)N=C1NC=CC=C1.Nc1ccc(cc1)S(=O)(=O)N=C1NC=CC=C1
BEWKUJ14,2.3510999999999997,498.114395184,4,7,Nc1ccc(cc1)S(=O)(=O)N=C1NC=CC=C1.Nc1ccc(cc1)S(=O)(=O)Nc1ccccn1
BEWKUJ15,0.8864999999999997,249.057197592,2,3,Nc1ccc(cc1)S(=O)(=O)N=C1NC=CC=C1
BEWKUM,-0.8277999999999999,277.11748934,4,7,NC1=NC2=C(N=CN2C2CC(O)C(CO)C2=C)C(=O)N1
BEWKUM01,-0.8277999999999999,277.11748934,4,7,NC1=NC2=C(N=CN2C2CC(O)C(CO)C2=C)C(=O)N1
BEWYIL,1.7673999999999999,236.15247788,1,4,CCN(CC)CCOC(=O)c1ccc(N)cc1
BEWYIL01,1.7673999999999999,236.15247788,1,4,CCN(CC)CCOC(=O)c1ccc(N)cc1
BEWZOS01,-4.116999999999996,147.11280414009,2,2,[NH2+]1CC[NH2+]CC1.CC(=O)[O-]
BEWZOS02,-4.116999999999998,147.11280414009,2,2,CC(=O)[O-].[NH2+]1CC[NH2+]CC1
BEXCEM10,-0.9961999999999958,259.23800465209,2,2,CCCCCCCCCC(=O)[O-].[NH2+]1CC[NH2+]CC1
BEXCOA,-1.635299999999998,519.1311503799999,5,8,[NH3+]C(C(=O)NC1C2SCC(=C(N2C1=O)C(O)=O)C)c1ccccc1.Oc1cccc(O)c1C(=O)[O-].O
BEXCOA01,-1.635299999999998,519.1311503799999,5,8,[NH3+]C(C(=O)NC1C2SCC(=C(N2C1=O)C(O)=O)C)c1ccccc1.Oc1cccc(O)c1C(=O)[O-].O
BEXCUG,-1.512199999999998,555.107828092,4,7,[NH3+]C(C(=O)NC1C2SCC(=C(N2C1=O)C(O)=O)C)c1ccccc1.Oc1ccc(Cl)cc1C(=O)[O-].O.O
BEXDAJ01,0.564200000000002,315.30060490808995,2,2,[NH2+]1CC[NH2+]CC1.CCCCCCCCCCCCCC(=O)[O-]
BEXDAN,-7.152399999999987,1274.249489343999,10,18,[NH3+]C(C(=O)NC1C2SCC(=C(N2C1=O)C(O)=O)C)c1ccccc1.OC(=O)c1cc(ccc1O)S(=O)(=O)[O-].[NH3+]C(C(=O)NC1C2SCC(=C(N2C1=O)C(O)=O)C)c1ccccc1.OC(=O)c1cc(ccc1O)S(=O)(=O)[O-].O.O.O.O.O.O.O.O
BEXDIR01,1.3444000000000011,343.33190503608995,2,2,[NH2+]1CC[NH2+]CC1.CCCCCCCCCCCCCCCC(=O)[O-]
BEXGUI,-0.6521999999999939,726.3363750400001,4,8,O=C([O-])C1[NH2+]CCC1.O=C([O-])C1[NH2+]CCC1.COc1ccc2cc(ccc2c1)C(C)C(O)=O.COc1ccc2cc(ccc2c1)C(C)C(O)=O.O.O
BEXTAC,-1.9091999999999865,1212.3394072799997,12,28,[NH3+]C1CC(OC(C)C1O)OC1CC(O)(Cc2c(O)c3C(=O)c4cccc(OC)c4C(=O)c3c(O)c12)C(=O)CO.[NH3+]C1CC(OC(C)C1O)OC1CC(O)(Cc2c(O)c3C(=O)c4cccc(OC)c4C(=O)c3c(O)c12)C(=O)CO.O=N(=O)[O-].O=N(=O)[O-]
BEXVOP,0.5516000000000005,491.14746913999994,3,10,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC.O=C1NS(=O)(=O)c2ccccc12.O
BEYKEY,3.5778000000000043,609.3414246680001,2,3,C[NH+]1C2CCC1CC(C2)OC(=O)C(CO)c1ccccc1.c1ccc(cc1)[B-](c1ccccc1)(c1ccccc1)c1ccccc1
BEYMOH,-11.512100000000013,482.19890919000005,6,10,OCC(O)C1OC(=O)C(=C1[O-])OP(=O)([O-])[O-].[NH2+]1CCNCC1.[NH2+]1CC[NH2+]CC1.O.O.O
BEYTIJ,5.215000000000005,732.1198318959999,2,5,COc1ccc2nccc(C(O)C3CC4CC[NH+]3CC4C=C)c2c1.Brc1cc2CCc3cc(C(=O)[O-])c(CCc1cc2)cc3Br
BEYTUW,-0.32609999999999933,363.16818751999995,2,4,O=C([O-])C1[NH2+]CCC1.COc1ccc2cc(ccc2c1)C(C)C(O)=O.O
BEYWAF,-5.9771,186.960645192,3,0,NC(N)=[NH2+].[I-]
BEYWEJ,-11.9542,373.921290384,6,0,[I-].NC(N)=[NH2+].NC(N)=[NH2+].[I-]
BEYWIN,-11.954200000000002,373.921290384,6,0,NC(N)=[NH2+].NC(N)=[NH2+].[I-].[I-]
BEYWOT,-11.9542,373.921290384,6,0,[I-].NC(N)=[NH2+].NC(N)=[NH2+].[I-]
BEYZAI,3.303000000000001,733.125213036,4,15,[nH+]1ccc(cc1)c1ccncc1.O=C([O-])c1cc(cc(c1)N(=O)=O)N(=O)=O.OC(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O.Nc1ccc(C(O)=O)c(O)c1
BEYZEM,1.345400000000001,540.1063326,2,10,Nc1ccc(cc1)S(N)(=O)=O.O=C([O-])c1cc(cc(c1)N(=O)=O)N(=O)=O.[nH+]1ccc(cc1)c1ccncc1
BEYZIQ,7.194800000000004,1434.2605968319992,6,28,[nH+]1ccc(cc1)c1cc[nH+]cc1.O=C([O-])c1cc(cc(c1)N(=O)=O)N(=O)=O.c1cc(ccn1)c1ccncc1.Nc1ccc(cc1)C(O)=O.Nc1ccc(cc1)C(O)=O.O=C([O-])c1cc(cc(c1)N(=O)=O)N(=O)=O.OC(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O.OC(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O
BEZBER,1.9850000000000003,694.2232541720001,7,14,CCCSc1nc(NC2CC2c2ccc(F)c(F)c2)c2N=NN(C3CC(OCCO)C(O)C3O)c2n1.OC(=O)c1ccc(O)c(O)c1.O
BEZNUR,1.4779000000000002,260.05469805391,2,1,F[Si-2](F)(F)(F)(F)F.[NH3+]C(C(C)C)C(O)=O
BEZPAZ,1.9887999999999997,474.1409530979999,4,2,F[Si-2](F)(F)(F)(F)F.[NH3+]C(Cc1ccccc1)C(O)=O.[NH3+]C(Cc1ccccc1)C(O)=O
BEZPED,-0.5905999999999999,308.0990882859999,3,1,F[Si-2](F)(F)(F)(F)F.[NH3+]CCCCC([NH3+])C(O)=O.O
BEZQAA,-0.37139999999999984,236.01831254591,2,1,F[Si-2](F)(F)(F)(F)F.[NH3+]CC(O)=O.O
BEZQEE,0.6866999999999998,290.02887722990994,3,2,F[Si-2](F)(F)(F)(F)F.[NH3+]C(CCC(O)=O)C(O)=O
BEZQII,1.9176000000000002,260.05469805391,1,1,F[Si-2](F)(F)(F)(F)F.C[N+](C)(C)CC(O)=O
BEZQII01,0.5829,259.04742160182,0,2,F[Si-2](F)(F)(F)(F)F.C[N+](C)(C)CC(=O)[O-]
BEZQII02,0.36010000000000164,377.13367664591004,1,3,C[N+](C)(C)CC(O)=O.C[N+](C)(C)CC(=O)[O-].F[Si-2](F)(F)(F)(F)F
BEZQOO,-0.9806999999999999,294.0834382219999,3,1,F[Si-2](F)(F)(F)(F)F.[NH3+]CCCC([NH3+])C(O)=O.O
BEZSII,-5.389399999999997,404.1070148939999,5,9,[NH3+]c1ncnc2NC=Nc12.[NH3+]c1ncnc2NC=Nc12.OP(=O)([O-])[O-].O.O
BFHMTA,3.889600000000004,639.631869048,0,4,BrC(Br)Br.BrC(Br)Br.C1N2CN3CN1CN(C2)C3
BGDUSM10,-7.4391,217.048089452,5,4,NC(=[NH2+])NC(N)=[NH2+].O.O=S(=O)([O-])[O-]
BGUDCB10,-9.7798,264.140684372,8,3,NC(N)=NC(N)=[NH2+].NC(N)=NC(N)=[NH2+].O=C([O-])[O-]
BGUHCL,-6.6624,137.04682293599998,4,0,[Cl-].NC(N)=NC(N)=[NH2+]
BGUSUL10,-10.320199999999998,336.1287993599999,8,4,NC(N)=NC(N)=[NH2+].NC(N)=NC(N)=[NH2+].O.O.O=S(=O)([O-])[O-]
BHHPHE,1.3059999999999998,239.152143532,4,4,CC(C)(C)NCC(O)c1ccc(O)c(CO)c1
BIBSEK,4.534700000000004,419.0896192960001,1,3,OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c1ccc(Br)cc1
BIBVOB,-4.384699999999998,248.932047496,3,2,[I-].[NH3+]C(CS)C(O)=O
BIBVOB01,-4.384699999999998,248.932047496,3,2,[I-].[NH3+]C(CS)C(O)=O
BIBVUH,-5.209399999999997,266.94261217999997,3,2,[I-].[NH3+]C(CS)C(O)=O.O
BIBVUH01,-5.209399999999997,266.94261217999997,3,2,[I-].[NH3+]C(CS)C(O)=O.O
BIBWAO,-7.932799999999999,387.962361644,5,5,[I-].[NH3+]C(CS)C(O)=O.[NH3+]C(CS)C(=O)[O-].O
BIBWAO01,-7.932799999999999,387.962361644,5,5,[I-].[NH3+]C(CS)C(O)=O.[NH3+]C(CS)C(=O)[O-].O
BICCIZ,2.1756,346.11648629599995,1,7,COC(=O)C1=C(C)NC(=C(C1c1ccccc1N(=O)=O)C(=O)OC)C
BICCIZ01,4.351200000000003,692.232972592,2,14,COC(=O)C1=C(C)NC(=C(C1c1ccccc1N(=O)=O)C(=O)OC)C.COC(=O)C1=C(C)NC(=C(C1c1ccccc1N(=O)=O)C(=O)OC)C
BICCIZ02,4.351200000000003,692.232972592,2,14,COC(=O)C1=C(C)NC(=C(C1c1ccccc1N(=O)=O)C(=O)OC)C.COC(=O)C1=C(C)NC(=C(C1c1ccccc1N(=O)=O)C(=O)OC)C
BICCIZ03,4.351200000000003,692.232972592,2,14,COC(=O)C1=C(C)NC(=C(C1c1ccccc1N(=O)=O)C(=O)OC)C.COC(=O)C1=C(C)NC(=C(C1c1ccccc1N(=O)=O)C(=O)OC)C
BICCIZ04,4.351200000000003,692.232972592,2,14,COC(=O)C1=C(C)NC(=C(C1c1ccccc1N(=O)=O)C(=O)OC)C.COC(=O)C1=C(C)NC(=C(C1c1ccccc1N(=O)=O)C(=O)OC)C
BICCIZ05,2.1756,346.11648629599995,1,7,COC(=O)C1=C(C)NC(=C(C1c1ccccc1N(=O)=O)C(=O)OC)C
BICCIZ06,2.1756,346.11648629599995,1,7,COC(=O)C1=C(C)NC(=C(C1c1ccccc1N(=O)=O)C(=O)OC)C
BICCIZ07,2.1756,346.11648629599995,1,7,COC(=O)C1=C(C)NC(=C(C1c1ccccc1N(=O)=O)C(=O)OC)C
BICCIZ08,4.351200000000003,692.232972592,2,14,COC(=O)C1=C(C)NC(=C(C1c1ccccc1N(=O)=O)C(=O)OC)C.COC(=O)C1=C(C)NC(=C(C1c1ccccc1N(=O)=O)C(=O)OC)C
BICCIZ09,4.351200000000003,692.232972592,2,14,COC(=O)C1=C(C)NC(=C(C1c1ccccc1N(=O)=O)C(=O)OC)C.COC(=O)C1=C(C)NC(=C(C1c1ccccc1N(=O)=O)C(=O)OC)C
BICCIZ10,4.351200000000003,692.232972592,2,14,COC(=O)C1=C(C)NC(=C(C1c1ccccc1N(=O)=O)C(=O)OC)C.COC(=O)C1=C(C)NC(=C(C1c1ccccc1N(=O)=O)C(=O)OC)C
BICCIZ11,4.351200000000003,692.232972592,2,14,COC(=O)C1=C(C)NC(=C(C1c1ccccc1N(=O)=O)C(=O)OC)C.COC(=O)C1=C(C)NC(=C(C1c1ccccc1N(=O)=O)C(=O)OC)C
BICCIZ12,2.1756,346.11648629599995,1,7,COC(=O)C1=C(C)NC(=C(C1c1ccccc1N(=O)=O)C(=O)OC)C
BICCIZ13,2.1756,346.11648629599995,1,7,COC(=O)C1=C(C)NC(=C(C1c1ccccc1N(=O)=O)C(=O)OC)C
BICCIZ14,2.1756,346.11648629599995,1,7,COC(=O)C1=C(C)NC(=C(C1c1ccccc1N(=O)=O)C(=O)OC)C
BICCIZ15,2.1756,346.11648629599995,1,7,COC(=O)C1=C(C)NC(=C(C1c1ccccc1N(=O)=O)C(=O)OC)C
BICCIZ16,2.1756,346.11648629599995,1,7,COC(=O)C1=C(C)NC(=C(C1c1ccccc1N(=O)=O)C(=O)OC)C
BICCIZ17,2.1756,346.11648629599995,1,7,COC(=O)C1=C(C)NC(=C(C1c1ccccc1N(=O)=O)C(=O)OC)C
BICCIZ18,2.1756,346.11648629599995,1,7,COC(=O)C1=C(C)NC(=C(C1c1ccccc1N(=O)=O)C(=O)OC)C
BICCIZ19,2.1756,346.11648629599995,1,7,COC(=O)C1=C(C)NC(=C(C1c1ccccc1N(=O)=O)C(=O)OC)C
BICQAH,-0.198599999999999,377.13353332800006,5,7,OC(=O)CCC(O)=O.NC(=O)c1cccnc1.NNC(=O)c1ccncc1
BICQEL,-0.4225999999999983,375.11788326400006,5,7,OC(=O)C=CC(O)=O.NNC(=O)c1ccncc1.NC(=O)c1cccnc1
BICQEL01,-0.42259999999999875,375.11788326400006,5,7,NC(=O)c1cccnc1.OC(=O)C=CC(O)=O.NNC(=O)c1ccncc1
BICQUB,-0.09839999999999954,586.2023411600001,8,10,OC(=O)c1ccc(O)cc1.NNC(=O)c1ccncc1.O.OC(=O)c1ccc(O)cc1.NNC(=O)c1ccncc1.O
BICQUB01,-0.0492000000000008,293.10117058000003,4,5,OC(=O)c1ccc(O)cc1.O.NNC(=O)c1ccncc1
BIDFUQ,0.012499999999999956,411.11681258799996,2,2,OC1(CC[NH+](CCCC(=O)c2ccc(F)cc2)CC1)c1ccc(Cl)cc1.[Cl-]
BIDFUQ01,0.012499999999999956,411.11681258799996,2,2,OC1(CC[NH+](CCCC(=O)c2ccc(F)cc2)CC1)c1ccc(Cl)cc1.[Cl-]
BIDGEC,-7.8077200000000015,472.14868284000005,8,13,O=N(=O)[C-](CNC1=NON=C1NC[C-](N(=O)=O)N(=O)=O)N(=O)=O.O.NC(N)=[NH2+].NC(N)=[NH2+]
BIDRUB10,-1.7048999999999996,261.045780944,2,8,Nc1[nH+]cnc2NC=[NH+]c12.O=N(=O)[O-].O=N(=O)[O-]
BIDRUB11,-1.7049000000000005,261.045780944,2,8,O=N(=O)[O-].O=N(=O)[O-].Nc1[nH+]cnc2NC=[NH+]c12
BIDRUB12,-1.7048999999999996,261.045780944,2,8,Nc1[nH+]cnc2NC=[NH+]c12.O=N(=O)[O-].O=N(=O)[O-]
BIDVET,5.023240000000006,390.3246285839999,2,3,CCN(CC)CC(=O)Nc1c(C)cccc1C.CC(C)C1CCC(C)CC1O
BIDVET01,5.023240000000006,390.3246285839999,2,3,CCN(CC)CC(=O)Nc1c(C)cccc1C.CC(C)C1CCC(C)CC1O
BIDVET02,5.023240000000006,390.3246285839999,2,3,CCN(CC)CC(=O)Nc1c(C)cccc1C.CC(C)C1CCC(C)CC1O
BIFDOJ,-2.7655999999999996,396.00644833199993,2,6,[Sr+2].Nc1ccc(cc1)C(=O)[O-].Nc1ccc(cc1)C(=O)[O-].O.O
BIFJOR,-0.45625999999999567,350.18417193199997,3,4,OC(=O)C=CC(=O)[O-].CC[NH+](CC)CC(=O)Nc1c(C)cccc1C
BIFQAI01,5.006980000000006,511.32977354,4,5,CC(CCC(O)=O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C.N#Cc1ccccc1
